"111","Ba/2x125x44","1","3","2.00","125","44","1","0","0","0","0","../images/Battant.png","0.011","0.011","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"112","Ba/2x150x32","1","3","2.00","150","32","1","0","0","0","0","../images/Battant.png","0.010","0.010","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"113","Ba/2x150x38","1","3","2.00","150","38","1","0","0","0","0","../images/Battant.png","0.011","0.011","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"114","Ba/2x150x44","1","3","2.00","150","44","1","0","0","0","0","../images/Battant.png","0.013","0.013","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"115","Ba/2x175x32","1","3","2.00","175","32","1","0","0","0","0","../images/Battant.png","0.011","0.011","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"116","Ba/2x175x38","1","3","2.00","175","38","1","0","0","0","0","../images/Battant.png","0.013","0.013","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"117","Ba/2x175x44","1","3","2.00","175","44","1","0","0","0","0","../images/Battant.png","0.015","0.015","Bois brut","Battant","M3","4","335000.00","0","335000.00"
"118","Ch/4x50x50","1","4","4.00","50","50","1","0","0","0","0","../images/Chevron.png","0.010","0.010","Bois brut","Chevron","M3","4","335000.00","0","335000.00"
"119","Ch/4x63x63","1","4","4.00","63","63","1","0","0","0","0","../images/Chevron.png","0.016","0.016","Bois brut","Chevron","M3","3","330000.00","0","330000.00"
"120","Ch/4x75x50","1","4","4.00","75","50","1","0","0","0","0","../images/Chevron.png","0.015","0.015","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"121","Ch/4x75x75","1","4","4.00","75","75","1","0","0","0","0","../images/Chevron.png","0.023","0.023","Bois brut","Chevron","M3","2","325000.00","0","325000.00"
"122","Ch/4x100x100","1","4","4.00","100","100","1","0","0","0","0","../images/Madrier.png","0.040","0.040","Bois brut","Chevron","M3","1","320000.00","0","320000.00"
"123","Ch/2.5x50x50","1","4","2.50","50","50","1","0","0","0","0","../images/Chevron.png","0.006","0.006","Bois brut","Chevron","M3","4","335000.00","0","335000.00"
"124","Ch/2,5x63x63","1","4","2.50","63","63","1","0","0","0","0","../images/Chevron.png","0.010","0.010","Bois brut","Chevron","M3","3","330000.00","0","330000.00"
